model,fold,case,scenario,postprocessing,cldice,hd95,nsd,nsd05,betti0,volume_delta,git_commit,seed,timestamp
M2_Drift_mu0,1,PARSE_0023.nii.gz,GT_minus_drift_neg,none,0.8927090381387642,0.8673106612991247,0.9705747841939111,0.5220252424841043,20.0,-0.18181432900341166,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0023.nii.gz,GT_minus_drift_pos,lcc,0.8880034463026758,1.1730788087769561,0.9595890615214863,0.45001640175349655,14.0,-0.26560321280537885,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0023.nii.gz,GT_minus_drift_pos,none,0.8938412438295461,1.1730788087769561,0.9681227442185156,0.4523237334204702,56.0,-0.2624873455198365,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0023.nii.gz,GT_minus_omission,lcc,0.8594409742236605,1.0,0.9581303208906352,0.5080615586116568,25.0,-0.18358208559059527,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0023.nii.gz,GT_minus_omission,none,0.8604440551193967,0.8673106612991247,0.9624557799840238,0.509551523450873,45.0,-0.18011822257376967,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0023.nii.gz,GT_star,lcc,0.8945158835864684,0.8673106612991247,0.9632064428524606,0.5056577858937741,0.0,-0.22030413875094743,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0023.nii.gz,GT_star,none,0.9013027976999369,0.8673106612991247,0.9704750357520363,0.508642666169247,70.0,-0.21699607849101754,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0026.nii.gz,GT_minus_drift_neg,lcc,0.8086521202401873,1.0330388131397217,0.9409366790470152,0.633977370275948,185.0,0.08006880074805801,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0026.nii.gz,GT_minus_drift_neg,none,0.8145488605255693,1.0330388131397217,0.9446882967982614,0.6366942177045365,120.0,0.08834290567348813,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0026.nii.gz,GT_minus_drift_pos,lcc,0.8264447534644875,1.0330388131397217,0.9352180718775079,0.6588400753259755,37.0,-0.0326838562955223,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0026.nii.gz,GT_minus_drift_pos,none,0.8347018837098484,1.0330388131397217,0.9413133045518166,0.6622114455812487,28.0,-0.02527351793232736,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0026.nii.gz,GT_minus_omission,lcc,0.7550262045182653,2.129221593617386,0.8950722523590281,0.6342252814878971,8.0,0.12758830694275275,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0026.nii.gz,GT_minus_omission,none,0.7558439807927767,2.129221593617386,0.8952683925367941,0.6342369373562465,57.0,0.13622644551121302,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0026.nii.gz,GT_star,lcc,0.8317695463585344,1.0,0.9416813426531101,0.6983611931892214,0.0,0.036362663549670944,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0026.nii.gz,GT_star,none,0.8407232273797448,0.73046875,0.9465865597091467,0.7016669029293797,65.0,0.044301947985133906,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0029.nii.gz,GT_minus_drift_neg,lcc,0.9022521737434319,0.68359375,0.9814783457354938,0.7004916735681586,98.0,-0.05019313733709075,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0029.nii.gz,GT_minus_drift_neg,none,0.9010517319068083,0.68359375,0.9818951169631945,0.7001823999410425,46.0,-0.04743955994350975,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0029.nii.gz,GT_minus_drift_pos,lcc,0.9133239098644053,0.966747552403483,0.97948640885983,0.6657801544119106,14.0,-0.16838405510699564,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0029.nii.gz,GT_minus_drift_pos,none,0.9135300567464912,0.966747552403483,0.9804209966566915,0.6657313699645304,38.0,-0.1659731240472023,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0029.nii.gz,GT_minus_omission,lcc,0.8202976171788805,0.68359375,0.9444786404952891,0.7231976238629814,32.0,-0.011639221054609386,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0029.nii.gz,GT_minus_omission,none,0.81679043362693,0.68359375,0.943832777961819,0.7224571454553722,20.0,-0.008773872314154958,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0029.nii.gz,GT_star,lcc,0.9227316191007527,0.68359375,0.982680929430665,0.7644503922862921,0.0,-0.09265220002772173,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0029.nii.gz,GT_star,none,0.923337913685705,0.68359375,0.9833414506556992,0.7642008045168389,52.0,-0.0900217153593815,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0031.nii.gz,GT_minus_drift_neg,lcc,0.8799645402211234,1.0,0.9553069617154607,0.6415744639185352,40.0,-0.13562092963005976,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0031.nii.gz,GT_minus_drift_neg,none,0.8961696429506999,0.734375,0.9707303376226024,0.6519301710866471,19.0,-0.12517755523196084,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0031.nii.gz,GT_minus_drift_pos,lcc,0.895332955588732,1.0385630848677416,0.951710298443184,0.6054080800491144,7.0,-0.21694372056133762,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0031.nii.gz,GT_minus_drift_pos,none,0.9123835993772499,1.0,0.9690798302564289,0.61503935294331,52.0,-0.20748288308703322,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0031.nii.gz,GT_minus_omission,lcc,0.773541573569398,1.46875,0.9086577101168223,0.6294404662521972,9.0,-0.10712044590454395,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0031.nii.gz,GT_minus_omission,none,0.7965245241074931,1.2406879706940823,0.9262806224668091,0.6409850429649671,50.0,-0.0963327304270791,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0031.nii.gz,GT_star,lcc,0.9012144775173846,0.734375,0.9551224736668468,0.6677504339053393,0.0,-0.17426424465865303,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0031.nii.gz,GT_star,none,0.918226737652099,0.734375,0.971127789679781,0.6780642140658031,59.0,-0.16428775639958865,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0038.nii.gz,GT_minus_drift_neg,lcc,0.8740660190669844,0.65625,0.9710367701820323,0.7124634116770875,80.0,0.06857933767296769,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0038.nii.gz,GT_minus_drift_neg,none,0.8838463496810612,0.65625,0.9826576509232878,0.7211512586017624,21.0,0.07990149756027302,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0038.nii.gz,GT_minus_drift_pos,lcc,0.8965335938045408,0.65625,0.9689358675976208,0.7207137315748642,24.0,-0.025947202582231786,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0038.nii.gz,GT_minus_drift_pos,none,0.9092930262197265,0.65625,0.9846598230992344,0.7311738726266612,35.0,-0.01562660108617686,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0038.nii.gz,GT_minus_omission,lcc,0.7919360602045838,0.65625,0.9285474642510632,0.7295322035127808,13.0,0.09338044470644055,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0038.nii.gz,GT_minus_omission,none,0.795519272945854,0.65625,0.9347955320546917,0.7345917122206975,46.0,0.10496538536192605,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0038.nii.gz,GT_star,lcc,0.9069656107498315,0.65625,0.9734826715708186,0.7918928238464388,0.0,0.0354987285409369,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0038.nii.gz,GT_star,none,0.9190891213736114,0.65625,0.9859785603871228,0.8019104106458768,59.0,0.0464703819823868,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0041.nii.gz,GT_minus_drift_neg,lcc,0.8750238339445194,1.0,0.9647936619046104,0.6985347927073722,93.0,-0.04859747833586595,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0041.nii.gz,GT_minus_drift_neg,none,0.8768932915335563,0.7265625,0.9677739649858609,0.6995202236837924,49.0,-0.04715183375087273,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0041.nii.gz,GT_minus_drift_pos,lcc,0.8831499345200227,1.0,0.95907185408546,0.6758402588806355,17.0,-0.1520638650663797,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0041.nii.gz,GT_minus_drift_pos,none,0.8855658432204667,1.0,0.9629111395119945,0.6767587736694431,27.0,-0.150775436400306,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0041.nii.gz,GT_minus_omission,lcc,0.8174960840697031,1.027514541411702,0.9357554874289526,0.7189355359058164,17.0,0.002271429313119776,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0041.nii.gz,GT_minus_omission,none,0.8189817471554773,1.027514541411702,0.9379927982931786,0.7196647074201192,27.0,0.0037943685859162728,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0041.nii.gz,GT_star,lcc,0.8896269905495049,0.7265625,0.964213146792406,0.7513881995284775,0.0,-0.08768081411147562,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0041.nii.gz,GT_star,none,0.8920498494877132,0.7265625,0.9673017348203222,0.7523621437422553,44.0,-0.0862945561808594,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0053.nii.gz,GT_minus_drift_neg,lcc,0.814373012755063,2.5439976077278454,0.9223393103982531,0.5537681654114588,103.0,-0.24477340950905394,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0053.nii.gz,GT_minus_drift_neg,none,0.8256157709506249,1.863309911991293,0.9340271661361975,0.557289467270573,8.0,-0.24151253994383654,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0053.nii.gz,GT_minus_drift_pos,lcc,0.8099255688798903,3.3132369463260547,0.9080652400292727,0.47557478570591577,21.0,-0.34170700518668257,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0053.nii.gz,GT_minus_drift_pos,none,0.8215175705131705,2.4380007498460703,0.921789199639356,0.47860715600496434,74.0,-0.33886466936481074,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0053.nii.gz,GT_minus_omission,lcc,0.7885857379349005,2.8204748048865813,0.9188863232637432,0.5724012995072827,29.0,-0.2279141711626986,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0053.nii.gz,GT_minus_omission,none,0.7979842601908308,2.1199964069839834,0.9291389849523328,0.5756778211558832,66.0,-0.2245805078453695,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0053.nii.gz,GT_star,lcc,0.8161746953831965,2.7252526402381485,0.9206638431990545,0.5597266583182076,0.0,-0.28232173584975107,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0053.nii.gz,GT_star,none,0.8286914983640558,1.863309911991293,0.9331985225360016,0.5635122498597345,95.0,-0.2792229900711308,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0064.nii.gz,GT_minus_drift_neg,lcc,0.7536498651261566,3.7523430180355315,0.8695074290859973,0.5551661413777578,317.0,-0.03471458459095833,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0064.nii.gz,GT_minus_drift_neg,none,0.755813099404367,3.3808542975481806,0.8749222667553335,0.556767734862237,251.0,-0.03235782980095759,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0064.nii.gz,GT_minus_drift_pos,lcc,0.740307214695285,5.058688765999545,0.8482797280745527,0.5526126488104882,91.0,-0.17090632735175984,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0064.nii.gz,GT_minus_drift_pos,none,0.7437435008206441,4.591304621237846,0.8546464241357897,0.5544077313185676,25.0,-0.1688820861758533,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0064.nii.gz,GT_minus_omission,lcc,0.7239924775450166,4.646539791204849,0.8533350214489991,0.5739692564346998,11.0,-0.00476172206378235,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0064.nii.gz,GT_minus_omission,none,0.727256894381588,4.184525529405932,0.8588144801088015,0.5758005900844995,55.0,-0.002331837035710784,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0064.nii.gz,GT_star,lcc,0.7525157563826405,4.0865872451839325,0.8677595248845206,0.600291737575105,0.0,-0.08567467435321026,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0064.nii.gz,GT_star,none,0.7558738541431418,3.701377488516944,0.8736429809358752,0.6021767764298094,66.0,-0.08344233917395766,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0065.nii.gz,GT_minus_drift_neg,lcc,0.7903659694792574,7.450487865884842,0.9066801197151019,0.5052811729695902,105.0,0.4503954628620274,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0065.nii.gz,GT_minus_drift_neg,none,0.7850877442232674,7.0,0.9113565490749846,0.5088382883223642,25.0,0.46523912657212696,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0065.nii.gz,GT_minus_drift_pos,lcc,0.8111138869837916,7.105945741016292,0.9099045796222099,0.5569563957066787,29.0,0.2901800970542,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0065.nii.gz,GT_minus_drift_pos,none,0.8101559675515402,6.3056703389942825,0.9173349445237834,0.5623970119740744,51.0,0.3033840817442417,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0065.nii.gz,GT_minus_omission,lcc,0.741080453883612,10.206832048740266,0.8636075654936223,0.5096562387853386,14.0,0.4891258794700746,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0065.nii.gz,GT_minus_omission,none,0.7426529920367764,9.800517741948836,0.8697280993180626,0.5152474208777759,66.0,0.5043659187165037,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0065.nii.gz,GT_star,lcc,0.8163083200939497,7.244396280285909,0.9124249064715831,0.570010915120358,0.0,0.38334631063069663,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0065.nii.gz,GT_star,none,0.816560115386762,6.660243309548294,0.918616944690129,0.5748935557521032,80.0,0.397503778683644,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0066.nii.gz,GT_minus_drift_neg,lcc,0.867140700281706,0.75,0.9662536596605106,0.6445690042148166,64.0,0.11406172843490693,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0066.nii.gz,GT_minus_drift_neg,none,0.8599334640361195,0.75,0.9666322097200274,0.644709274463442,41.0,0.11650814449992093,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0066.nii.gz,GT_minus_drift_pos,lcc,0.8868661173485415,0.75,0.9704187706414452,0.663090378134407,15.0,0.03262264529118067,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0066.nii.gz,GT_minus_drift_pos,none,0.8802021889144361,0.75,0.9711791862138571,0.6633198138422145,90.0,0.03489022577084274,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0066.nii.gz,GT_minus_omission,lcc,0.7886221883403867,1.0,0.9252992192489133,0.6446655542508704,17.0,0.12813423275028107,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0066.nii.gz,GT_minus_omission,none,0.781000318290237,1.0,0.9252524920627749,0.6447942893051797,88.0,0.13061155123277643,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0066.nii.gz,GT_star,lcc,0.8914525561659801,0.75,0.97045549242793,0.7049404397992204,0.0,0.07477418290173025,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0066.nii.gz,GT_star,none,0.8849160057296291,0.75,0.9707443400878252,0.7050788757440101,105.0,0.07713432575575946,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0072.nii.gz,GT_minus_drift_neg,lcc,0.860804121923961,1.0,0.948821098973538,0.6359061587720124,155.0,-0.08249566102407523,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0072.nii.gz,GT_minus_drift_neg,none,0.8627155422443785,1.0,0.9531344672854521,0.6385432491211432,79.0,-0.07774521943553576,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0072.nii.gz,GT_minus_drift_pos,lcc,0.8825924265462654,1.1751256997258845,0.9413332175555327,0.6168641220876908,28.0,-0.1798417387199307,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0072.nii.gz,GT_minus_drift_pos,none,0.8861582666747232,1.1751256997258845,0.9471069336926321,0.619898420687402,48.0,-0.17559531311946136,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0072.nii.gz,GT_minus_omission,lcc,0.7829423887975854,1.3800732048631514,0.9034978474298755,0.626818305380477,23.0,-0.03951284576759265,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0072.nii.gz,GT_minus_omission,none,0.7853888273632283,1.3800732048631514,0.9074466914942095,0.6296893414415689,53.0,-0.03453985770759474,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0072.nii.gz,GT_star,lcc,0.8935336039752743,0.8728349330271447,0.9494618759115251,0.6918021824722003,0.0,-0.11753029798670957,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0072.nii.gz,GT_star,none,0.8987059919979868,0.8728349330271447,0.9548964231954699,0.6953021288796501,76.0,-0.11296125063185018,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0073.nii.gz,GT_minus_drift_neg,lcc,0.8744699143927687,0.65234375,0.9724805047262941,0.6275768505343966,73.0,0.01018953502599313,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0073.nii.gz,GT_minus_drift_neg,none,0.8753149731938287,0.65234375,0.9753182065684122,0.629601341894366,31.0,0.015038171631492236,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0073.nii.gz,GT_minus_drift_pos,lcc,0.8882995163715279,0.65234375,0.9713862320751836,0.6160306509155018,16.0,-0.0697662231492011,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0073.nii.gz,GT_minus_drift_pos,none,0.8901202859632187,0.65234375,0.9751174940131538,0.618429134374504,26.0,-0.06530135256232215,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0073.nii.gz,GT_minus_omission,lcc,0.7864415317243127,0.65234375,0.9348744250635834,0.6336787107614287,18.0,0.024074490731926825,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0073.nii.gz,GT_minus_omission,none,0.7897648960610013,0.65234375,0.9383574437265328,0.6364076467112662,24.0,0.028989771370221015,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0073.nii.gz,GT_star,lcc,0.8958846906705564,0.65234375,0.974680300443591,0.6729445565352978,0.0,-0.027675453611776788,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0073.nii.gz,GT_star,none,0.8985498554261567,0.65234375,0.9783001029740483,0.6755097574189752,42.0,-0.0230085587127696,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0078.nii.gz,GT_minus_drift_neg,lcc,0.8346924820591904,1.0054174544996222,0.9566752473844555,0.5884089459887112,171.0,0.12923911282414238,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0078.nii.gz,GT_minus_drift_neg,none,0.8394684351309841,1.0054174544996222,0.9604468693984087,0.5897591119217586,111.0,0.13066316480630336,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0078.nii.gz,GT_minus_drift_pos,lcc,0.845875550023174,1.0054174544996222,0.9500643967565803,0.6144357574328368,37.0,-6.418218680036697e-05,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0078.nii.gz,GT_minus_drift_pos,none,0.851280221216795,1.0054174544996222,0.9547956473372009,0.615866274835217,23.0,0.001196809012689196,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0078.nii.gz,GT_minus_omission,lcc,0.7150406422768922,3.6926688482256638,0.8731851504616066,0.5276160961148656,23.0,0.23712101042089972,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0078.nii.gz,GT_minus_omission,none,0.7184815217823255,3.4766239460862027,0.8753884494528118,0.528533969010727,37.0,0.2386811092582991,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0078.nii.gz,GT_star,lcc,0.8551671965474169,1.0,0.9600064660895938,0.6400966834348791,0.0,0.08184038755320279,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0078.nii.gz,GT_star,none,0.8605713391553513,1.0,0.9633981802876022,0.6416196747273699,60.0,0.08320466632355464,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0082.nii.gz,GT_minus_drift_neg,lcc,0.8641191855134616,0.74609375,0.954152269939634,0.6649163453290471,52.0,-0.07232042087676735,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0082.nii.gz,GT_minus_drift_neg,none,0.8646353430243494,0.74609375,0.9580373585898447,0.6670732582334792,26.0,-0.06809328724069186,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0082.nii.gz,GT_minus_drift_pos,lcc,0.8725553947360185,1.0,0.9494030871028292,0.6351032370391911,18.0,-0.13818316913423964,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0082.nii.gz,GT_minus_drift_pos,none,0.8737246484045428,1.0,0.9544421359522405,0.6377048995555422,60.0,-0.13425615058616325,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0082.nii.gz,GT_minus_omission,lcc,0.8110889735974125,0.74609375,0.9355240802524241,0.6866049867740648,13.0,-0.06479346839313871,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0082.nii.gz,GT_minus_omission,none,0.8118513621897018,0.74609375,0.9393997652073252,0.6893005714379211,65.0,-0.06053203688661666,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0082.nii.gz,GT_star,lcc,0.8753246041614279,0.74609375,0.9549332775833981,0.705581173352057,0.0,-0.09585469789356985,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,1,PARSE_0082.nii.gz,GT_star,none,0.8766056271959569,0.74609375,0.9591253074723127,0.7082200540602037,78.0,-0.09173480229120473,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,2,PARSE_0009.nii.gz,GT_minus_drift_neg,lcc,0.8423437041053498,1.2881981003336114,0.9239496705011371,0.5863419816410206,68.0,0.015280803576009002,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,2,PARSE_0009.nii.gz,GT_minus_drift_neg,none,0.8285231820739837,1.6241358880378514,0.9173804345616781,0.580906115977967,21.0,0.034303146792159865,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,2,PARSE_0009.nii.gz,GT_minus_drift_pos,lcc,0.8563006438805421,1.5227963394381567,0.922087669748907,0.5963709521414478,7.0,-0.07871804261605209,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,2,PARSE_0009.nii.gz,GT_minus_drift_pos,none,0.843487490070814,1.6241358880378514,0.917857400386348,0.5914995844291878,40.0,-0.061456865678126534,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,2,PARSE_0009.nii.gz,GT_minus_omission,lcc,0.7725136412212653,2.0703751464578377,0.891369374254886,0.6061106878935385,14.0,0.023175258584737554,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,2,PARSE_0009.nii.gz,GT_minus_omission,none,0.761258613555253,2.296875,0.8853856847958883,0.5998988920251085,33.0,0.042345512637133494,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,2,PARSE_0009.nii.gz,GT_star,lcc,0.8684590499525936,1.2839921589549574,0.9277589368296364,0.65969461437357,0.0,-0.028904438054675054,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,2,PARSE_0009.nii.gz,GT_star,none,0.855270894425814,1.5227963394381567,0.921683609574963,0.6528658495374328,47.0,-0.010709951357062713,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,2,PARSE_0013.nii.gz,GT_minus_drift_neg,lcc,0.8765444617916859,1.2047472828875772,0.9485254628631462,0.5520017875553221,23.0,-0.2296383134104624,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M2_Drift_mu0,2,PARSE_0013.nii.gz,GT_minus_drift_neg,none,0.8674136760531493,1.2047472828875772,0.950116519283066,0.5538770381148386,31.0,-0.22339880334652984,c1e84f2,42.0,2026-09-07T16:52:52+00:00
